Text,,Price,Mileage,Certified?,Year,Package
"Used 2011 Toyota Prius      Save    $14,988   57,858 mi",Used 2011 Toyota Prius,14988,"57,858",0,2011,
"Used 2011 Toyota Prius IV     Save    $14,000   57,938 mi",Used 2011 Toyota Prius IV,14000,"57,938",0,2011,IV
"Used 2010 Toyota Prius      Save    $14,000   58,027 mi",Used 2010 Toyota Prius,14000,"58,027",0,2010,
"Used 2012 Toyota Prius Two     Save    $14,991   58,059 mi",Used 2012 Toyota Prius Two,14991,"58,059",0,2012,Two
"Used 2013 Toyota Prius Two     Save    $14,900   58,123 mi",Used 2013 Toyota Prius Two,14900,"58,123",0,2013,Two
"Used 2013 Toyota Prius Three     Save    $17,488   58,129 mi",Used 2013 Toyota Prius Three,17488,"58,129",0,2013,Three
"Certified 2013 Toyota Prius Three     Save    $14,984   58,170 mi",Certified 2013 Toyota Prius Three,14984,"58,170",1,2013,Three
"Used 2011 Toyota Prius      Save    $17,900   58,180 mi",Used 2011 Toyota Prius,17900,"58,180",0,2011,
"Used 2012 Toyota Prius Five     Save    $15,788   58,183 mi",Used 2012 Toyota Prius Five,15788,"58,183",0,2012,Five
"Used 2014 Toyota Prius Four     Save    $15,334   58,223 mi",Used 2014 Toyota Prius Four,15334,"58,223",0,2014,Four
"Used 2014 Toyota Prius One     Save    $15,821   58,240 mi",Used 2014 Toyota Prius One,15821,"58,240",0,2014,One
"Used 2014 Toyota Prius Three     Save    $14,892   58,280 mi",Used 2014 Toyota Prius Three,14892,"58,280",0,2014,Three
"Used 2013 Toyota Prius Three     Save    $16,995   58,315 mi",Used 2013 Toyota Prius Three,16995,"58,315",0,2013,Three
"Used 2013 Toyota Prius PERSONA     Save    $15,556   58,328 mi",Used 2013 Toyota Prius PERSONA,15556,"58,328",0,2013,PERSONA
"Used 2013 Toyota Prius Two     Save    $14,000   58,375 mi",Used 2013 Toyota Prius Two,14000,"58,375",0,2013,Two
"Used 2010 Toyota Prius V     Save    $15,999   58,377 mi",Used 2010 Toyota Prius V,15999,"58,377",0,2010,V
"Used 2012 Toyota Prius Base     Save    $14,191   58,389 mi",Used 2012 Toyota Prius Base,14191,"58,389",0,2012,Base
"Certified 2013 Toyota Prius Two Model     Save    $17,000   58,404 mi",Certified 2013 Toyota Prius Two Model,17000,"58,404",1,2013,Two
"Used 2013 Toyota Prius Three     Save    $14,800   58,447 mi",Used 2013 Toyota Prius Three,14800,"58,447",0,2013,Three
"Used 2014 Toyota Prius Two     Save    $14,900   58,477 mi",Used 2014 Toyota Prius Two,14900,"58,477",0,2014,Two
"Used 2012 Toyota Prius Three     Save    $14,250   58,529 mi",Used 2012 Toyota Prius Three,14250,"58,529",0,2012,Three
"Used 2012 Toyota Prius Three     Save    $14,977   58,532 mi",Used 2012 Toyota Prius Three,14977,"58,532",0,2012,Three
"Used 2013 Toyota Prius      Save    $16,250   58,552 mi",Used 2013 Toyota Prius,16250,"58,552",0,2013,
"Used 2012 Toyota Prius Four     Save    $14,993   58,583 mi",Used 2012 Toyota Prius Four,14993,"58,583",0,2012,Four
"Used 2013 Toyota Prius One     Save    $15,765   58,605 mi",Used 2013 Toyota Prius One,15765,"58,605",0,2013,One
"Used 2013 Toyota Prius Two     Save    $15,492   58,622 mi",Used 2013 Toyota Prius Two,15492,"58,622",0,2013,Two
"Used 2012 Toyota Prius Two     Save    $14,500   58,653 mi",Used 2012 Toyota Prius Two,14500,"58,653",0,2012,Two
"Used 2012 Toyota Prius Two     Save    $15,995   58,675 mi",Used 2012 Toyota Prius Two,15995,"58,675",0,2012,Two
"Certified 2013 Toyota Prius Three     Save    $15,000   58,703 mi",Certified 2013 Toyota Prius Three,15000,"58,703",1,2013,Three
"Used 2013 Toyota Prius Two     Save    $15,900   58,711 mi",Used 2013 Toyota Prius Two,15900,"58,711",0,2013,Two
"Used 2011 Toyota Prius I     Save    $15,995   58,723 mi",Used 2011 Toyota Prius I,15995,"58,723",0,2011,I
"Used 2013 Toyota Prius Two     Save    $14,607   58,744 mi",Used 2013 Toyota Prius Two,14607,"58,744",0,2013,Two
"Used 2013 Toyota Prius Five     Save    $16,995   58,839 mi",Used 2013 Toyota Prius Five,16995,"58,839",0,2013,Five
"Certified 2013 Toyota Prius Three     Save    $15,487   58,862 mi",Certified 2013 Toyota Prius Three,15487,"58,862",1,2013,Three
"Certified 2012 Toyota Prius      Save    $17,999   58,866 mi",Certified 2012 Toyota Prius,17999,"58,866",1,2012,
"Used 2011 Toyota Prius III     Save    $14,595   58,873 mi",Used 2011 Toyota Prius III,14595,"58,873",0,2011,III
"Certified 2013 Toyota Prius Two     Save    $14,990   58,890 mi",Certified 2013 Toyota Prius Two,14990,"58,890",1,2013,Two
"Used 2013 Toyota Prius Five     Save    $14,999   58,903 mi",Used 2013 Toyota Prius Five,14999,"58,903",0,2013,Five
"Certified 2011 Toyota Prius Prius Three Model     Save    $16,631   58,917 mi",Certified 2011 Toyota Prius Prius Three Model,16631,"58,917",1,2011,Prius
"Used 2012 Toyota Prius Four     Save    $16,980   58,919 mi",Used 2012 Toyota Prius Four,16980,"58,919",0,2012,Four
"Used 2013 Toyota Prius Five     Save    $14,900   58,928 mi",Used 2013 Toyota Prius Five,14900,"58,928",0,2013,Five
"Certified 2012 Toyota Prius      Save    $14,500   58,963 mi",Certified 2012 Toyota Prius,14500,"58,963",1,2012,
"Used 2014 Toyota Prius Four     Save    $17,441   58,988 mi",Used 2014 Toyota Prius Four,17441,"58,988",0,2014,Four
"Used 2013 Toyota Prius Four     Save    $17,499   59,000 mi",Used 2013 Toyota Prius Four,17499,"59,000",0,2013,Four
"Used 2010 Toyota Prius      Save    $14,995   59,000 mi",Used 2010 Toyota Prius,14995,"59,000",0,2010,
"Used 2013 Toyota Prius Three     Save    $14,991   59,059 mi",Used 2013 Toyota Prius Three,14991,"59,059",0,2013,Three
"Used 2013 Toyota Prius One     Save    $14,495   59,059 mi",Used 2013 Toyota Prius One,14495,"59,059",0,2013,One
"Used 2013 Toyota Prius Two     Save    $15,991   59,090 mi",Used 2013 Toyota Prius Two,15991,"59,090",0,2013,Two
"Certified 2012 Toyota Prius Three     Save    $15,992   59,117 mi",Certified 2012 Toyota Prius Three,15992,"59,117",1,2012,Three
"Certified 2013 Toyota Prius Four     Save    $15,980   59,152 mi",Certified 2013 Toyota Prius Four,15980,"59,152",1,2013,Four
"Certified 2014 Toyota Prius Three     Save    $15,991   59,164 mi",Certified 2014 Toyota Prius Three,15991,"59,164",1,2014,Three
"Certified 2013 Toyota Prius Four     Save    $18,588   59,185 mi",Certified 2013 Toyota Prius Four,18588,"59,185",1,2013,Four
"Used 2010 Toyota Prius III     Save    $14,495   59,188 mi",Used 2010 Toyota Prius III,14495,"59,188",0,2010,III
"Used 2013 Toyota Prius Two     Save    $15,000   59,194 mi",Used 2013 Toyota Prius Two,15000,"59,194",0,2013,Two
"Certified 2013 Toyota Prius Two Model     Save    $15,991   59,196 mi",Certified 2013 Toyota Prius Two Model,15991,"59,196",1,2013,Two
"Used 2013 Toyota Prius Three     Save    $15,500   59,240 mi",Used 2013 Toyota Prius Three,15500,"59,240",0,2013,Three
"Certified 2014 Toyota Prius Three Model     Save    $16,899   59,270 mi",Certified 2014 Toyota Prius Three Model,16899,"59,270",1,2014,Three
"Used 2012 Toyota Prius Base     Save    $15,987   59,288 mi",Used 2012 Toyota Prius Base,15987,"59,288",0,2012,Base
"Used 2010 Toyota Prius III     Save    $16,995   59,326 mi",Used 2010 Toyota Prius III,16995,"59,326",0,2010,III
"Used 2012 Toyota Prius Two     Save    $14,988   59,347 mi",Used 2012 Toyota Prius Two,14988,"59,347",0,2012,Two
"Used 2013 Toyota Prius Two     Save    $13,999   59,350 mi",Used 2013 Toyota Prius Two,13999,"59,350",0,2013,Two
"Used 2012 Toyota Prius      Save    $13,999   59,355 mi",Used 2012 Toyota Prius,13999,"59,355",0,2012,
"Used 2012 Toyota Prius Two     Save    $14,999   59,428 mi",Used 2012 Toyota Prius Two,14999,"59,428",0,2012,Two
"Used 2013 Toyota Prius      Save    $14,800   59,484 mi",Used 2013 Toyota Prius,14800,"59,484",0,2013,
"Certified 2013 Toyota Prius Two     Save    $15,485   59,486 mi",Certified 2013 Toyota Prius Two,15485,"59,486",1,2013,Two
"Used 2010 Toyota Prius      Save    $14,599   59,542 mi",Used 2010 Toyota Prius,14599,"59,542",0,2010,
"Certified 2011 Toyota Prius Prius Two Model     Save    $14,900   59,555 mi",Certified 2011 Toyota Prius Prius Two Model,14900,"59,555",1,2011,Prius
"Used 2012 Toyota Prius      Save    $14,993   59,570 mi",Used 2012 Toyota Prius,14993,"59,570",0,2012,
"Used 2011 Toyota Prius II     Save    $15,999   59,575 mi",Used 2011 Toyota Prius II,15999,"59,575",0,2011,II
"Certified 2011 Toyota Prius V     Save    $15,995   59,590 mi",Certified 2011 Toyota Prius V,15995,"59,590",1,2011,V
"Used 2012 Toyota Prius      Save    $17,991   59,649 mi",Used 2012 Toyota Prius,17991,"59,649",0,2012,
"Certified 2012 Toyota Prius Two     Save    $14,749   59,650 mi",Certified 2012 Toyota Prius Two,14749,"59,650",1,2012,Two
"Used 2012 Toyota Prius Base     Save    $14,000   59,727 mi",Used 2012 Toyota Prius Base,14000,"59,727",0,2012,Base
"Certified 2014 Toyota Prius Two     Save    $15,488   59,776 mi",Certified 2014 Toyota Prius Two,15488,"59,776",1,2014,Two
"Used 2013 Toyota Prius Three     Save    $15,483   59,783 mi",Used 2013 Toyota Prius Three,15483,"59,783",0,2013,Three
"Certified 2013 Toyota Prius Two     Save    $15,991   59,816 mi",Certified 2013 Toyota Prius Two,15991,"59,816",1,2013,Two
"Used 2013 Toyota Prius Three     Save    $15,557   59,865 mi",Used 2013 Toyota Prius Three,15557,"59,865",0,2013,Three
"Certified 2013 Toyota Prius Two     Save    $14,566   59,868 mi",Certified 2013 Toyota Prius Two,14566,"59,868",1,2013,Two
"Used 2012 Toyota Prius      Save    $19,999   59,902 mi",Used 2012 Toyota Prius,19999,"59,902",0,2012,
"Certified 2013 Toyota Prius Two Model     Save    $15,999   59,946 mi",Certified 2013 Toyota Prius Two Model,15999,"59,946",1,2013,Two
"Certified 2012 Toyota Prius Two     Save    $14,500   59,999 mi",Certified 2012 Toyota Prius Two,14500,"59,999",1,2012,Two
"Certified 2015 Toyota Prius Three     Save    $21,795   6,026 mi",Certified 2015 Toyota Prius Three,21795,"6,026",1,2015,Three
"Used 2014 Toyota Prius Two     Save    $17,888   6,120 mi",Used 2014 Toyota Prius Two,17888,"6,120",0,2014,Two
"Used 2014 Toyota Prius      Save    $19,804   6,140 mi",Used 2014 Toyota Prius,19804,"6,140",0,2014,
"Certified 2015 Toyota Prius Three Model     Save    $23,000   6,149 mi",Certified 2015 Toyota Prius Three Model,23000,"6,149",1,2015,Three
"Used 2015 Toyota Prius Five     Save    $20,900   6,167 mi",Used 2015 Toyota Prius Five,20900,"6,167",0,2015,Five
"Used 2015 Toyota Prius Five     Save    $21,500   6,225 mi",Used 2015 Toyota Prius Five,21500,"6,225",0,2015,Five
"Used 2015 Toyota Prius Three     Save    $20,995   6,250 mi",Used 2015 Toyota Prius Three,20995,"6,250",0,2015,Three
"Certified 2013 Toyota Prius Four     Save    $20,922   6,261 mi",Certified 2013 Toyota Prius Four,20922,"6,261",1,2013,Four
"Certified 2013 Toyota Prius Two     Save    $18,495   6,291 mi",Certified 2013 Toyota Prius Two,18495,"6,291",1,2013,Two
"Used 2015 Toyota Prius Persona Series Special Edition     Save    $23,588   6,304 mi",Used 2015 Toyota Prius Persona Series Special Edition,23588,"6,304",0,2015,Persona
"Used 2015 Toyota Prius One     Save    $20,454   6,411 mi",Used 2015 Toyota Prius One,20454,"6,411",0,2015,One
"Used 2015 Toyota Prius Three     Save    $20,411   6,418 mi",Used 2015 Toyota Prius Three,20411,"6,418",0,2015,Three
"Used 2015 Toyota Prius Three     Save    $20,411   6,418 mi",Used 2015 Toyota Prius Three,20411,"6,418",0,2015,Three
"Certified 2013 Toyota Prius Two Model     Save    $17,699   6,482 mi",Certified 2013 Toyota Prius Two Model,17699,"6,482",1,2013,Two
"Used 2015 Toyota Prius      Save    $20,980   6,500 mi",Used 2015 Toyota Prius,20980,"6,500",0,2015,
"Certified 2015 Toyota Prius Two Model     Save    $20,984   6,502 mi",Certified 2015 Toyota Prius Two Model,20984,"6,502",1,2015,Two
"Certified 2015 Toyota Prius Four     Save    $22,944   6,529 mi",Certified 2015 Toyota Prius Four,22944,"6,529",1,2015,Four
"Used 2013 Toyota Prius PKG 4 NAVIGATION BLUETOOTH     Save    $19,990   6,601 mi",Used 2013 Toyota Prius PKG 4 NAVIGATION BLUETOOTH,19990,"6,601",0,2013,PKG
"Used 2015 Toyota Prius Four     Save    $21,698   6,657 mi",Used 2015 Toyota Prius Four,21698,"6,657",0,2015,Four
"Certified 2015 Toyota Prius Two     Save    $20,894   6,659 mi",Certified 2015 Toyota Prius Two,20894,"6,659",1,2015,Two
"Used 2015 Toyota Prius      Save    $19,997   6,670 mi",Used 2015 Toyota Prius,19997,"6,670",0,2015,
"Used 2015 Toyota Prius Two     Save    $14,999   6,693 mi",Used 2015 Toyota Prius Two,14999,"6,693",0,2015,Two
"Used 2015 Toyota Prius Three     Save    $20,890   6,702 mi",Used 2015 Toyota Prius Three,20890,"6,702",0,2015,Three
"Used 2015 Toyota Prius Two     Save    $19,600   6,779 mi",Used 2015 Toyota Prius Two,19600,"6,779",0,2015,Two
"Used 2015 Toyota Prius Two     Save    $20,600   6,800 mi",Used 2015 Toyota Prius Two,20600,"6,800",0,2015,Two
"Certified 2015 Toyota Prius Two     Save    $19,488   6,905 mi",Certified 2015 Toyota Prius Two,19488,"6,905",1,2015,Two
"Certified 2013 Toyota Prius Two Model     Save    $19,988   6,961 mi",Certified 2013 Toyota Prius Two Model,19988,"6,961",1,2013,Two
"Used 2010 Toyota Prius V     Save    $21,999   60,000 mi",Used 2010 Toyota Prius V,21999,"60,000",0,2010,V
"Certified 2012 Toyota Prius Four     Save    $16,900   60,000 mi",Certified 2012 Toyota Prius Four,16900,"60,000",1,2012,Four
"Used 2011 Toyota Prius IV     Save    $14,000   60,000 mi",Used 2011 Toyota Prius IV,14000,"60,000",0,2011,IV
"Used 2013 Toyota Prius Five     Save    $14,998   60,042 mi",Used 2013 Toyota Prius Five,14998,"60,042",0,2013,Five
"Used 2012 Toyota Prius PKG 4     Save    $17,000   60,067 mi",Used 2012 Toyota Prius PKG 4,17000,"60,067",0,2012,PKG
"Used 2012 Toyota Prius      Save    $14,500   60,113 mi",Used 2012 Toyota Prius,14500,"60,113",0,2012,
"Certified 2013 Toyota Prius Two Model     Save    $14,297   60,139 mi",Certified 2013 Toyota Prius Two Model,14297,"60,139",1,2013,Two
"Certified 2013 Toyota Prius Two     Save    $14,577   60,140 mi",Certified 2013 Toyota Prius Two,14577,"60,140",1,2013,Two
"Used 2013 Toyota Prius Two     Save    $16,444   60,179 mi",Used 2013 Toyota Prius Two,16444,"60,179",0,2013,Two
"Certified 2011 Toyota Prius IV     Save    $15,882   60,186 mi",Certified 2011 Toyota Prius IV,15882,"60,186",1,2011,IV
"Used 2013 Toyota Prius      Save    $16,995   60,208 mi",Used 2013 Toyota Prius,16995,"60,208",0,2013,
"Used 2012 Toyota Prius Two     Save    $14,699   60,224 mi",Used 2012 Toyota Prius Two,14699,"60,224",0,2012,Two
"Used 2011 Toyota Prius III     Save    $14,444   60,270 mi",Used 2011 Toyota Prius III,14444,"60,270",0,2011,III
"Certified 2013 Toyota Prius Two     Save    $14,710   60,294 mi",Certified 2013 Toyota Prius Two,14710,"60,294",1,2013,Two
"Certified 2013 Toyota Prius Two Model     Save    $17,995   60,315 mi",Certified 2013 Toyota Prius Two Model,17995,"60,315",1,2013,Two
"Used 2013 Toyota Prius Two     Save    $14,995   60,407 mi",Used 2013 Toyota Prius Two,14995,"60,407",0,2013,Two
"Certified 2011 Toyota Prius Prius Two Model     Save    $15,679   60,457 mi",Certified 2011 Toyota Prius Prius Two Model,15679,"60,457",1,2011,Prius
"Certified 2013 Toyota Prius Three     Save    $16,409   60,467 mi",Certified 2013 Toyota Prius Three,16409,"60,467",1,2013,Three
"Used 2012 Toyota Prius Four     Save    $16,985   60,484 mi",Used 2012 Toyota Prius Four,16985,"60,484",0,2012,Four
"Certified 2012 Toyota Prius Four     Save    $16,985   60,484 mi",Certified 2012 Toyota Prius Four,16985,"60,484",1,2012,Four
"Certified 2012 Toyota Prius Three     Save    $14,789   60,518 mi",Certified 2012 Toyota Prius Three,14789,"60,518",1,2012,Three
"Used 2013 Toyota Prius Four     Save    $14,995   60,524 mi",Used 2013 Toyota Prius Four,14995,"60,524",0,2013,Four
"Used 2011 Toyota Prius V     Save    $16,995   60,528 mi",Used 2011 Toyota Prius V,16995,"60,528",0,2011,V
"Used 2012 Toyota Prius      Save    $15,995   60,537 mi",Used 2012 Toyota Prius,15995,"60,537",0,2012,
"Certified 2014 Toyota Prius Three     Save    $15,991   60,553 mi",Certified 2014 Toyota Prius Three,15991,"60,553",1,2014,Three
"Used 2013 Toyota Prius Two     Save    $14,777   60,594 mi",Used 2013 Toyota Prius Two,14777,"60,594",0,2013,Two
"Certified 2014 Toyota Prius Four     Save    $18,990   60,616 mi",Certified 2014 Toyota Prius Four,18990,"60,616",1,2014,Four
"Used 2012 Toyota Prius      Save    $15,494   60,624 mi",Used 2012 Toyota Prius,15494,"60,624",0,2012,
"Used 2013 Toyota Prius Two     Save    $20,807   60,627 mi",Used 2013 Toyota Prius Two,20807,"60,627",0,2013,Two
"Certified 2013 Toyota Prius Two Model     Save    $16,879   60,681 mi",Certified 2013 Toyota Prius Two Model,16879,"60,681",1,2013,Two
"Used 2011 Toyota Prius III     Save    $15,999   60,685 mi",Used 2011 Toyota Prius III,15999,"60,685",0,2011,III
"Used 2013 Toyota Prius One     Save    $17,495   60,702 mi",Used 2013 Toyota Prius One,17495,"60,702",0,2013,One
"Certified 2013 Toyota Prius Persona     Save    $15,801   60,717 mi",Certified 2013 Toyota Prius Persona,15801,"60,717",1,2013,Persona
"Certified 2012 Toyota Prius Three     Save    $15,795   60,917 mi",Certified 2012 Toyota Prius Three,15795,"60,917",1,2012,Three
"Certified 2013 Toyota Prius Two     Save    $14,513   60,960 mi",Certified 2013 Toyota Prius Two,14513,"60,960",1,2013,Two
"Used 2013 Toyota Prius Two     Save    $14,857   60,976 mi",Used 2013 Toyota Prius Two,14857,"60,976",0,2013,Two
"Used 2013 Toyota Prius Two     Save    $14,266   60,988 mi",Used 2013 Toyota Prius Two,14266,"60,988",0,2013,Two
"Used 2012 Toyota Prius Four     Save    $17,691   61,002 mi",Used 2012 Toyota Prius Four,17691,"61,002",0,2012,Four
"Used 2013 Toyota Prius Four     Save    $15,500   61,023 mi",Used 2013 Toyota Prius Four,15500,"61,023",0,2013,Four
"Certified 2013 Toyota Prius Two     Save    $15,998   61,180 mi",Certified 2013 Toyota Prius Two,15998,"61,180",1,2013,Two
"Certified 2013 Toyota Prius Two     Save    $15,988   61,203 mi",Certified 2013 Toyota Prius Two,15988,"61,203",1,2013,Two
"Used 2013 Toyota Prius      Save    $15,295   61,250 mi",Used 2013 Toyota Prius,15295,"61,250",0,2013,
"Used 2010 Toyota Prius IV     Save    $14,491   61,296 mi",Used 2010 Toyota Prius IV,14491,"61,296",0,2010,IV
"Used 2012 Toyota Prius Three     Save    $14,991   61,337 mi",Used 2012 Toyota Prius Three,14991,"61,337",0,2012,Three
"Used 2013 Toyota Prius Three     Save    $16,010   61,486 mi",Used 2013 Toyota Prius Three,16010,"61,486",0,2013,Three
"Used 2011 Toyota Prius III     Save    $14,481   61,500 mi",Used 2011 Toyota Prius III,14481,"61,500",0,2011,III
"Certified 2013 Toyota Prius Two Model     Save    $16,995   61,561 mi",Certified 2013 Toyota Prius Two Model,16995,"61,561",1,2013,Two
"Certified 2012 Toyota Prius      Save    $18,500   61,583 mi",Certified 2012 Toyota Prius,18500,"61,583",1,2012,
"Certified 2013 Toyota Prius Two     Save    $14,988   61,598 mi",Certified 2013 Toyota Prius Two,14988,"61,598",1,2013,Two
"Used 2013 Toyota Prius Three     Save    $15,295   61,606 mi",Used 2013 Toyota Prius Three,15295,"61,606",0,2013,Three
